household_id,region,cooking_fuel,consumption_kwh,consumption_kwh_projected
5731,Coast,firewood,-269.7830765679058,-292.04018038475806
5732,Coast,electricity,774.9238474693889,838.8550648856135
5733,Coast,electricity,957.6994243577261,1036.7096268672385
5734,Coast,LPG,15.145943309498989,16.395483632532656
5735,Coast,charcoal,350.7316516018863,379.66701285904196
5736,Coast,LPG,308.8644398622258,334.3457561508595
5737,Coast,LPG,196.97370338798393,213.22403391749262
5738,Coast,LPG,150.11187120459846,162.49610057897783
5739,Coast,firewood,194.80177647417906,210.87292303329883
5740,Coast,firewood,828.4856442631159,896.8357099148229
5741,Coast,charcoal,387.24002863409345,419.18733099640616
5742,Coast,charcoal,546.1006283704246,591.1539302109846
5743,Coast,firewood,375.5786694921728,406.5639097252771
5744,Coast,LPG,102.89862069238524,111.38775689950702
5745,Coast,electricity,675.1335231490395,730.8320388088354
5746,Coast,firewood,145.77019780071686,157.796239119276
5747,Coast,LPG,-8.85068359463645,-9.580864991193957
5748,Coast,firewood,146.66942944358019,158.76965737267554
5749,Coast,LPG,519.4562134413126,562.3113510502209
5750,Coast,electricity,-50.87037359502301,-55.06717941661241
5751,Coast,charcoal,444.58855494295767,481.2671107257517
5752,Coast,charcoal,322.9529352111483,349.59655236606807
5753,Coast,LPG,-124.86278539021112,-135.16396518490353
5754,Coast,LPG,-258.2369120891831,-279.5414573365407
5755,Coast,firewood,951.4153388034825,1029.9071042547698
5756,Coast,firewood,372.3876557701782,403.1096373712179
5757,Coast,LPG,536.1746754356091,580.4090861590469
5758,Coast,firewood,6.918840304337095,7.489644629444906
5759,Coast,LPG,191.08686158815559,206.85152766917844
5760,Coast,charcoal,363.93206674830606,393.9564622550413
5761,Coast,charcoal,423.9621441732906,458.9390210675871
5762,Coast,electricity,530.6675654527874,574.4476396026423
5763,Coast,electricity,505.70825602569596,547.4291871478159
5764,Coast,firewood,275.9105309940164,298.67314980102276
5765,Coast,electricity,483.03170866660537,522.8818246316004
5766,Coast,firewood,-483.8534802513692,-523.7713923721071
5767,Coast,electricity,141.873427751414,153.57798554090564
5768,Coast,firewood,258.1810084476831,279.48094164461696
5769,Coast,LPG,415.8040677383432,450.1079033267565
5770,Coast,electricity,438.70772234791605,474.90110944161916
5771,Coast,LPG,-142.63461592751503,-154.40197174153502
5772,Coast,LPG,513.9558684523605,556.3572275996803
5773,Coast,electricity,471.40009159486374,510.29059915144
5774,Coast,firewood,300.2893391508377,325.0632096307818
5775,Coast,charcoal,439.2566742366701,475.4953498611954
5776,Coast,electricity,683.6059008722639,740.0033876942257
5777,Coast,firewood,581.2200473438063,629.1707012496703
5778,Coast,LPG,384.64825261644563,416.3817334573024
5779,Coast,firewood,1363.4466390133375,1475.930986731938
5780,Coast,LPG,573.138496920573,620.4224229165202
5781,Coast,electricity,656.532569914708,710.6965069326715
5782,Coast,electricity,271.4290454696231,293.82194172086696
5783,Coast,electricity,823.7634585720293,891.7239439042218
5784,Coast,LPG,57.430130258183226,62.168116004483345
5785,Coast,LPG,816.9344126349183,884.3315016772991
5786,Coast,LPG,605.8001736161268,655.7786879394573
5787,Coast,firewood,-86.92240686299499,-94.09350542919208
5788,Coast,firewood,464.2101942867855,502.5075353154453
5789,Coast,firewood,-320.4405445485402,-346.87688947379473
5790,Coast,charcoal,780.8842142811905,845.3071619593886
5791,Coast,firewood,490.6223156010111,531.0986566380946
5792,Coast,LPG,594.1140777761748,643.1284891927093
5793,Coast,electricity,-49.45764977705164,-53.537905883658404
5794,Coast,electricity,485.8422713829548,525.9242587720486
5795,Coast,LPG,557.9794765874863,604.0127834059539
5796,Coast,electricity,358.1328585910625,387.6788194248251
5797,Coast,firewood,194.4392453159377,210.48048305450257
5798,Coast,firewood,839.2925991698958,908.5342386014122
5799,Coast,electricity,483.4407172134653,523.3245763835762
5800,Coast,firewood,509.18597809434067,551.1938212871238
5801,Coast,firewood,217.21509030626822,235.13533525653534
5802,Coast,charcoal,503.4172681956127,544.9491928217508
5803,Coast,electricity,580.1166634101173,627.976288141452
5804,Coast,firewood,172.04990933477845,186.24402685489767
5805,Coast,LPG,138.88996593844524,150.348388128367
5806,Coast,firewood,561.5423179007631,607.869559127576
5807,Coast,charcoal,177.87689618221566,192.55174011724844
5808,Coast,electricity,468.1751303115297,506.7995785622309
5809,Coast,firewood,439.58421449585006,475.8499121917577
5810,Coast,charcoal,680.9010823405176,737.0754216336104
5811,Coast,electricity,784.4564176905636,849.1740721500352
5812,Coast,electricity,288.27755590580693,312.06045426803604
5813,Coast,firewood,299.3337765170895,324.0288130797494
5814,Coast,LPG,115.98064063495542,125.54904348733925
5815,Coast,electricity,198.2104424929739,214.56280399864426
5816,Coast,firewood,353.111989160597,382.24372826634624
5817,Coast,electricity,630.3628374298266,682.3677715177873
5818,Coast,firewood,983.3726294680562,1064.5008713991708
5819,Coast,electricity,223.12903784861905,241.53718347113013
5820,Coast,LPG,357.3075317400338,386.7854031085866
5821,Coast,charcoal,519.3953976633793,562.2455179706081
5822,Coast,LPG,-147.57959036519605,-159.75490657032472
5823,Coast,firewood,1060.016448926592,1147.4678059630357
5824,Coast,electricity,948.9840765773909,1027.2752628950257
5825,Coast,charcoal,579.4258538933085,627.2284868395064
5826,Coast,LPG,677.6314063475072,733.5359973711766
5827,Coast,charcoal,432.75697399128296,468.45942434556383
5828,Coast,charcoal,682.7961697514135,739.1268537559051
5829,Coast,firewood,221.01148487555835,239.2449323777919
5830,Coast,firewood,410.1565267093424,443.99444016286316
5831,Coast,LPG,703.9761892298352,762.0542248412966
5832,Coast,firewood,465.6831241616058,504.10198190493827
5833,Coast,electricity,434.6126463276293,470.4681896496587
5834,Coast,LPG,298.17362339491217,322.7729473249924
5835,Coast,LPG,273.93473133124667,296.5343466660745
5836,Coast,LPG,391.61128233430105,423.9192131268809
5837,Coast,LPG,587.7127542715934,636.1990564989999
5838,Coast,charcoal,573.399287986394,620.7047292452716
5839,Coast,electricity,476.2814961613649,515.5747195946775
5840,Coast,firewood,28.119333889593747,30.43917893548523
5841,Coast,electricity,452.3764703349291,489.69752913756076
5842,Coast,firewood,187.53683698871825,203.0086260402875
5843,Coast,LPG,365.29866802398135,395.4358081359598
5844,Coast,firewood,490.8726542710846,531.3696482484492
5845,Coast,electricity,718.585410713443,777.868707097302
5846,Coast,LPG,-8.113784170015379,-8.783171364041648
5847,Coast,firewood,232.05158617750962,251.19584203715416
5848,Coast,LPG,609.6190096816838,659.9125779804227
5849,Coast,charcoal,934.6065558158338,1011.71159667064
5850,Coast,charcoal,654.9592569874904,708.9933956889585
5851,Coast,electricity,227.78618312841016,246.578543236504
5852,Coast,electricity,587.6672481156307,636.1497960851702
5853,Coast,LPG,144.8225102463081,156.7703673416285
5854,Coast,LPG,1211.8516506371036,1311.8294118146646
5855,Coast,LPG,372.62398027030633,403.3654586426066
5856,Coast,charcoal,60.719616667649404,65.72898504273049
5857,Coast,charcoal,595.3605925939762,644.4778414829792
5858,Coast,LPG,-14.217213351674957,-15.390133453188142
5859,Coast,LPG,846.4358469335568,916.2668043055753
5860,Coast,charcoal,307.184086169342,332.5267732783127
5861,Coast,charcoal,1258.970437677321,1362.8354987856999
5862,Coast,firewood,381.5656915869096,413.0448611428297
5863,Coast,electricity,670.7964264115169,726.1371315904671
5864,Coast,LPG,607.5169107927984,657.6370559332042
5865,Coast,firewood,475.9723297120816,515.2400469133283
5866,Coast,LPG,913.9342949814461,989.3338743174154
5867,Coast,electricity,-243.77694886655115,-263.88854714804165
5868,Coast,firewood,331.8105103877404,359.184877494729
5869,Coast,firewood,1019.5552627104674,1103.668571884081
5870,Coast,charcoal,148.00731747607256,160.21792116784854
5871,Coast,LPG,819.7763912214663,887.4079434972373
5872,Coast,charcoal,215.82385647044924,233.6293246292613
5873,Coast,electricity,520.1704471627503,563.0845090536772
5874,Coast,charcoal,476.79341963902107,516.1288767592404
5875,Coast,electricity,-17.103617868203912,-18.514666342330734
5876,Coast,firewood,120.23740227817797,130.15698796612764
5877,Coast,firewood,497.64494756026613,538.7006557339881
5878,Coast,firewood,450.68947495508996,487.8713566388849
5879,Coast,charcoal,673.1589596230745,728.6945737919781
5880,Coast,firewood,544.224258779717,589.1227601290437
5881,Coast,electricity,238.83842423531445,258.5425942347279
5882,Coast,LPG,194.16547549888892,210.18412722754726
5883,Coast,LPG,943.239597476745,1021.0568642685764
5884,Coast,LPG,657.0814588890796,711.2906792474287
5885,Coast,LPG,148.7882832290719,161.06331659547035
5886,Coast,electricity,693.5642936301751,750.7833478546646
5887,Coast,electricity,303.47426436233945,328.51089117223245
5888,Coast,firewood,409.3819995675626,443.1560145318865
5889,Coast,electricity,-50.76948018221054,-54.957962297242915
5890,Coast,charcoal,583.5080286554332,631.6474410195065
5891,Coast,electricity,386.37416284354583,418.25003127813835
5892,Coast,charcoal,843.0159011356283,912.5647129793176
5893,Coast,firewood,-80.50647550742667,-87.14825973678937
5894,Coast,firewood,217.87169525709166,235.84611011580174
5895,Coast,charcoal,508.0645262856506,549.9798497042168
5896,Coast,firewood,1072.2795135214042,1160.74257338692
5897,Coast,LPG,471.1729859622985,510.0447573041882
5898,Coast,LPG,57.96544940270098,62.74759897842382
5899,Coast,charcoal,99.42346849395767,107.62590464470918
5900,Coast,electricity,-102.43457045909628,-110.88542252197172
5901,Coast,firewood,283.67456046769394,307.0777117062787
5902,Coast,firewood,694.8501639163703,752.1753024394709
5903,Coast,LPG,823.5704720448855,891.5150359885886
5904,Coast,charcoal,451.1176730173795,488.33488104131334
5905,Coast,charcoal,186.27346948374088,201.64103071614952
5906,Coast,firewood,358.5795532885619,388.16236643486826
5907,Coast,charcoal,650.0932623265966,703.7259564685409
5908,Coast,electricity,845.7989467164002,915.5773598205033
5909,Coast,electricity,782.5376537748216,847.0970102112444
5910,Coast,charcoal,441.59967333667936,478.0316463869554
5911,Coast,LPG,428.626058046431,463.9877078352616
5912,Coast,charcoal,821.5841310164925,889.3648218253531
5913,Coast,charcoal,126.74560406606327,137.20211640151348
5914,Coast,LPG,341.43999758174994,369.6087973822443
5915,Coast,electricity,856.5164053804024,927.1790088242856
5916,Coast,firewood,96.04105482486949,103.96444184792122
5917,Coast,firewood,263.9284130763517,285.7025071551507
5918,Coast,electricity,1028.4896977829112,1113.3400978500015
5919,Coast,charcoal,789.7617154647468,854.9170569905884
5920,Coast,charcoal,697.5667819796282,755.1160414929476
5921,Coast,charcoal,560.6772132828747,606.9330833787119
5922,Coast,LPG,269.4691466558613,291.70035125496986
5923,Coast,firewood,244.26074412896244,264.41225551960184
5924,Coast,firewood,588.3613825210596,636.901196579047
5925,Coast,electricity,717.8845468909603,777.1100220094646
5926,Coast,LPG,159.05148354864107,172.17323094140397
5927,Coast,firewood,517.7580565463186,560.4730962113899
5928,Coast,electricity,248.7114831256105,269.23018048347336
5929,Coast,electricity,329.1253168636928,356.27815550494745
5930,Coast,charcoal,355.01799727333537,384.3069820483855
5931,Coast,charcoal,337.5370168471161,365.3838207370032
5932,Coast,LPG,420.83834271477764,455.5575059887468
5933,Coast,electricity,480.3562047193647,519.9855916087123
5934,Coast,charcoal,571.1038590394867,618.2199274102444
5935,Coast,LPG,327.3721250762354,354.38032539502484
5936,Coast,electricity,559.5600575761202,605.7237623261502
5937,Coast,electricity,308.65889478213103,334.12325360165687
5938,Coast,firewood,768.7623698988209,832.1852654154736
5939,Coast,LPG,-100.21724155201645,-108.4851639800578
5940,Coast,electricity,-237.43622839780892,-257.02471724062815
5941,Coast,firewood,-90.90904568685636,-98.40904195602201
5942,Coast,LPG,324.03739197972686,350.77047681805436
5943,Coast,firewood,152.18751297451675,164.74298279491438
5944,Coast,electricity,343.9472383320942,372.32288549449197
5945,Coast,electricity,463.13143906185695,501.33978278446017
5946,Coast,charcoal,466.83443507883095,505.34827597283453
5947,Coast,firewood,362.5989112350646,392.5133214119574
5948,Coast,LPG,557.352085007896,603.3336320210474
5949,Coast,electricity,199.84890901109543,216.3364440045108
5950,Coast,charcoal,841.016328893861,910.4001760276045
5951,Coast,charcoal,434.75474393815864,470.62201031305676
5952,Coast,charcoal,518.6082787895658,561.393461789705
5953,Coast,LPG,212.41493247505463,229.93916440424664
5954,Coast,firewood,427.2145878513122,462.4597913490455
5955,Coast,LPG,8.22966409337289,8.908611381076152
5956,Coast,LPG,397.01201415531546,429.765505323129
5957,Coast,electricity,292.8624815594872,317.0236362881449
5958,Coast,electricity,801.3212133369814,867.4302134372823
5959,Coast,charcoal,486.3699522186367,526.4954732766743
5960,Coast,firewood,780.5211924252051,844.9141908002845
5961,Coast,LPG,-88.92255122051,-96.25866169620208
5962,Coast,charcoal,320.9961950137611,347.4783811023964
5963,Coast,electricity,493.60931951677026,534.3320883769038
5964,Coast,LPG,488.16326743572927,528.4367369991769
5965,Coast,charcoal,855.1557407160578,925.7060893251327
5966,Coast,electricity,697.8349481541112,755.4063313768254
5967,Coast,firewood,468.5109815198616,507.1631374952502
5968,Coast,LPG,180.31465191864854,195.19061070193703
5969,Coast,electricity,242.9369312374335,262.97922806452175
5970,Coast,firewood,512.3459325119952,554.6144719442349
5971,Coast,firewood,323.32373585099145,349.99794405869824
5972,Coast,firewood,820.5896827044203,888.288331527535
5973,Coast,LPG,764.8879122849995,827.991165048512
5974,Coast,electricity,97.46247709137049,105.50313145140855
5975,Coast,electricity,475.6816511572134,514.9253873776836
5976,Coast,LPG,692.1294999309059,749.2301836752057
5977,Coast,electricity,1197.003652496659,1295.7564538276333
5978,Coast,electricity,187.56917189660976,203.04362857808007
5979,Coast,charcoal,68.62725411450259,74.28900257894905
5980,Coast,electricity,221.03528168184553,239.27069242059778
5981,Coast,electricity,338.6987157068533,366.64135975266873
5982,Coast,LPG,-73.65244214019464,-79.72876861676069
5983,Coast,LPG,66.41861285827787,71.8981484190858
5984,Coast,electricity,539.9393144120481,584.4843078510421
5985,Coast,LPG,722.4586858234666,782.0615274039026
5986,Coast,firewood,590.3798712179193,639.0862105933977
5987,Coast,firewood,678.8679714043542,734.8745790452134
5988,Coast,charcoal,0.037540144574848,0.04063720650227296
5989,Coast,firewood,458.645468325713,496.48371946258436
5990,Coast,charcoal,421.26220850362284,456.01634070517173
5991,Coast,electricity,651.5195359966403,705.2698977163632
5992,Coast,electricity,258.02695303074995,279.3141766557868
5993,Coast,charcoal,715.2533002364078,774.2616975059115
5994,Coast,electricity,725.75769646189,785.6327064199959
5995,Coast,firewood,261.426451818207,282.9941340932091
5996,Coast,firewood,270.6618748466957,292.9914795215481
5997,Coast,firewood,22.027176597587413,23.844418666888377
5998,Coast,LPG,298.56362764099725,323.19512692137954
5999,Coast,LPG,395.4317765424615,428.05489810721457
6000,Coast,charcoal,578.956274043588,626.720166652184
6001,Coast,electricity,456.5886948728055,494.257262199812
6002,Coast,firewood,931.4240641181166,1008.2665494078612
6003,Coast,charcoal,279.02609965574595,302.045752877345
6004,Coast,electricity,-204.97740831785336,-221.88804450407628
6005,Coast,firewood,547.5031122418263,592.672119001777
6006,Coast,electricity,790.4335838086193,855.6443544728304
6007,Coast,electricity,131.39954445965122,142.24000687757245
6008,Coast,LPG,582.6625390374096,630.7321985079959
6009,Coast,firewood,680.5241916522268,736.6674374635355
6010,Coast,charcoal,324.4017034731544,351.1648440096896
6011,Coast,LPG,1075.9305053907017,1164.6947720854346
6012,Coast,electricity,536.8570356735828,581.1477411166534
6013,Coast,electricity,474.0761728171242,513.187457074537
6014,Coast,electricity,590.0841736233428,638.7661179472686
6015,Coast,firewood,-185.63733027437456,-200.95241002201047
6016,Coast,electricity,509.56934121345444,551.6088118635645
6017,Coast,electricity,814.6545477389607,881.863547927425
6018,Coast,LPG,122.8452557078408,132.97998930373768
6019,Coast,charcoal,-20.373852446556043,-22.054695273396916
